ano,codigo_municipio,lista_id,votos_nominais_validos_lista,votos_legenda_validos_lista,votos_validos_lista,partidos_na_lista,votos_validos_municipio,fracao_votos_lista
2020,88366,PARTIDO:REPUBLICANOS,447,14,461,1,2906,0.15863730213351687
2020,88374,PARTIDO:MDB,284,13,297,1,5503,0.0539705615119026
2020,88374,PARTIDO:PDT,1104,97,1201,1,5503,0.21824459385789569
2020,88374,PARTIDO:PP,2623,114,2737,1,5503,0.49736507359622023
2020,88374,PARTIDO:PT,1244,24,1268,1,5503,0.23041977103398145
2020,88382,PARTIDO:DEM,162,3,165,1,3244,0.05086313193588163
2020,88382,PARTIDO:MDB,543,36,579,1,3244,0.1784833538840937
2020,88382,PARTIDO:PP,770,33,803,1,3244,0.24753390875462392
2020,88382,PARTIDO:PSB,973,68,1041,1,3244,0.32090012330456225
2020,88382,PARTIDO:PSDB,228,7,235,1,3244,0.07244143033292232
2020,88382,PARTIDO:PSL,168,15,183,1,3244,0.056411837237977804
2020,88382,PARTIDO:PT,231,7,238,1,3244,0.07336621454993834
2020,88390,PARTIDO:CIDADANIA,3078,56,3134,1,75129,0.041714917009410483
2020,88390,PARTIDO:DEM,3421,83,3504,1,75129,0.04663977957912391
2020,88390,PARTIDO:MDB,5832,537,6369,1,75129,0.08477418839595895
2020,88390,PARTIDO:NOVO,4469,351,4820,1,75129,0.06415631780005059
2020,88390,PARTIDO:PC do B,49,7,56,1,75129,0.0007453846051458158
2020,88390,PARTIDO:PDT,4065,141,4206,1,75129,0.05598370802220181
2020,88390,PARTIDO:PL,1974,62,2036,1,75129,0.027100054572801447
2020,88390,PARTIDO:PP,9066,810,9876,1,75129,0.13145389929321566
2020,88390,PARTIDO:PSB,2233,43,2276,1,75129,0.030294560023426374
2020,88390,PARTIDO:PSD,7998,183,8181,1,75129,0.10889270454817714
2020,88390,PARTIDO:PSDB,6638,123,6761,1,75129,0.08999188063197966
2020,88390,PARTIDO:PSL,801,14,815,1,75129,0.01084800809274714
2020,88390,PARTIDO:PT,3124,289,3413,1,75129,0.045428529595761956
2020,88390,PARTIDO:PTB,12024,721,12745,1,75129,0.16964154986756114
2020,88390,PARTIDO:REPUBLICANOS,6843,94,6937,1,75129,0.09233451796243794
2020,88404,PARTIDO:MDB,1280,58,1338,1,2738,0.48867786705624544
2020,88404,PARTIDO:PDT,272,5,277,1,2738,0.10116873630387144
2020,88404,PARTIDO:PP,1076,47,1123,1,2738,0.41015339663988315
2020,88412,PARTIDO:AVANTE,362,19,381,1,131607,0.0028949827896692427
2020,88412,PARTIDO:CIDADANIA,1533,188,1721,1,131607,0.013076812023676552
2020,88412,PARTIDO:DEM,5688,109,5797,1,131607,0.04404780900711968
2020,88412,PARTIDO:MDB,13699,274,13973,1,131607,0.10617216409461502
2020,88412,PARTIDO:PC do B,6249,99,6348,1,131607,0.04823451640110329
2020,88412,PARTIDO:PDT,7593,651,8244,1,131607,0.0626410449292211
2020,88412,PARTIDO:PL,4510,102,4612,1,131607,0.035043728677046054
2020,88412,PARTIDO:PP,17366,1431,18797,1,131607,0.14282674933704134
2020,88412,PARTIDO:PSB,9168,143,9311,1,131607,0.07074851641630005
2020,88412,PARTIDO:PSD,3851,72,3923,1,131607,0.029808444839560206
2020,88412,PARTIDO:PSDB,13768,1112,14880,1,131607,0.11306389477763341
2020,88412,PARTIDO:PSL,4635,98,4733,1,131607,0.035963132660116866
2020,88412,PARTIDO:PSOL,3902,97,3999,1,131607,0.03038592172148898
2020,88412,PARTIDO:PT,14921,1816,16737,1,131607,0.12717408648476144
2020,88412,PARTIDO:PTB,4422,132,4554,1,131607,0.0346030226355741
2020,88412,PARTIDO:REPUBLICANOS,10850,485,11335,1,131607,0.08612763758766631
2020,88412,PARTIDO:SOLIDARIEDADE,2229,33,2262,1,131607,0.01718753561740637
2020,88420,PARTIDO:CIDADANIA,407,38,445,1,1905,0.2335958005249344
2020,88420,PARTIDO:MDB,324,5,329,1,1905,0.17270341207349083
2020,88420,PARTIDO:PC do B,59,1,60,1,1905,0.031496062992125984
2020,88420,PARTIDO:PP,275,13,288,1,1905,0.15118110236220472
2020,88420,PARTIDO:PSB,111,2,113,1,1905,0.05931758530183727
2020,88420,PARTIDO:PT,629,41,670,1,1905,0.35170603674540685
2020,88439,PARTIDO:MDB,1380,98,1478,1,5237,0.28222264655337026
2020,88439,PARTIDO:PDT,155,13,168,1,5237,0.03207943479091083
2020,88439,PARTIDO:PP,1324,77,1401,1,5237,0.2675195722742028
2020,88439,PARTIDO:PSD,704,64,768,1,5237,0.1466488447584495
2020,88439,PARTIDO:PSL,40,3,43,1,5237,0.008210807714340271
2020,88439,PARTIDO:PT,630,15,645,1,5237,0.12316211571510406
2020,88439,PARTIDO:PTB,723,11,734,1,5237,0.14015657819362232
2020,88447,PARTIDO:MDB,1079,67,1146,1,3288,0.34854014598540145
2020,88447,PARTIDO:PDT,139,12,151,1,3288,0.04592457420924574
2020,88447,PARTIDO:PP,500,17,517,1,3288,0.15723844282238442
2020,88447,PARTIDO:PSDB,1413,61,1474,1,3288,0.44829683698296835
2020,88455,PARTIDO:DEM,2251,413,2664,1,44815,0.059444382461229496
2020,88455,PARTIDO:MDB,3218,95,3313,1,44815,0.07392614080107107
2020,88455,PARTIDO:PC do B,604,37,641,1,44815,0.01430324668079884
2020,88455,PARTIDO:PCB,64,14,78,1,44815,0.0017404886756666295
2020,88455,PARTIDO:PDT,8968,681,9649,1,44815,0.2153073747629142
2020,88455,PARTIDO:PL,241,31,272,1,44815,0.006069396407452862
2020,88455,PARTIDO:PP,4431,283,4714,1,44815,0.10518799509092938
2020,88455,PARTIDO:PSB,4628,466,5094,1,44815,0.11366729889545911
